subj size,subj type,subj param,query start,query size,direct set,query type,container mode,init time,warmup time,total query time,run count,average time,success
100000,exponential,6,3,10,false,all,exact,406289,138724,1275408,20,63770,OK
100000,exponential,6,3,10,false,all,ordered,490277,117823,1252976,20,62648,OK
100000,exponential,6,3,10,false,all,unordered,411600,147493,1149620,20,57481,OK
100000,exponential,6,3,10,false,sel,any,667324,204042,1306306,20,65315,OK
100000,exponential,6,3,10,false,sel,ordered,420290,124856,980668,20,49033,OK
100000,exponential,6,3,10,false,sel,unordered,420796,145345,1271862,20,63593,OK
100000,exponential,6,3,10,false,shuffle,any,539239,136465,1094618,20,54730,OK
100000,exponential,6,3,10,false,shuffle,unordered,466793,180656,1179001,20,58950,OK
100000,exponential,6,3,10,true,all,any,557750,153112,1206563,20,60328,OK
100000,exponential,6,3,10,true,all,exact,472804,135267,1269987,20,63499,OK
100000,exponential,6,3,10,true,all,ordered,543962,182545,1153581,20,57679,OK
100000,exponential,6,3,10,true,all,unordered,419555,121779,1136843,20,56842,OK
100000,exponential,6,3,10,true,sel,any,531237,114262,1159794,20,57989,OK
100000,exponential,6,3,10,true,sel,ordered,477087,103053,1297368,20,64868,OK
100000,exponential,6,3,10,true,sel,unordered,406035,120682,1027934,20,51396,OK
100000,exponential,6,3,10,true,shuffle,any,597626,131443,981171,20,49058,OK
100000,exponential,6,3,10,true,shuffle,unordered,432935,144997,1166751,20,58337,OK
100000,exponential,6,3,1,false,all,any,458944,122913,1148051,20,57402,OK
100000,exponential,6,3,1,false,all,exact,471566,115420,1099899,20,54994,OK
100000,exponential,6,3,1,false,all,ordered,539791,159825,1042705,20,52135,OK
100000,exponential,6,3,1,false,all,unordered,407529,129621,1031185,20,51559,OK
100000,exponential,6,3,1,false,sel,any,447914,106817,1174300,20,58715,OK
100000,exponential,6,3,1,false,sel,ordered,426536,122231,1110370,20,55518,OK
100000,exponential,6,3,1,false,sel,unordered,428504,91619,973648,20,48682,OK
100000,exponential,6,3,1,false,shuffle,any,538746,113062,1007744,20,50387,OK
100000,exponential,6,3,1,false,shuffle,unordered,437437,90715,998557,20,49927,OK
100000,exponential,6,3,1,true,all,any,449630,87965,1041571,20,52078,OK
100000,exponential,6,3,1,true,all,exact,547773,101003,1060452,20,53022,OK
100000,exponential,6,3,1,true,all,ordered,479432,124375,1194950,20,59747,OK
100000,exponential,6,3,1,true,all,unordered,403694,119774,1113647,20,55682,OK
100000,exponential,6,3,1,true,sel,any,426361,105278,1002899,20,50144,OK
100000,exponential,6,3,1,true,sel,ordered,445845,220359,1009367,20,50468,OK
100000,exponential,6,3,1,true,sel,unordered,428932,82537,857398,20,42869,OK
100000,exponential,6,3,1,true,shuffle,any,535602,105972,1145655,20,57282,OK
100000,exponential,6,3,1,true,shuffle,unordered,444851,100122,1073861,20,53693,OK
100000,exponential,6,3,20,false,all,any,603948,226700,1117593,20,55879,OK
100000,exponential,6,3,20,false,all,exact,618452,227784,1266908,20,63345,OK
100000,exponential,6,3,20,false,all,ordered,396474,152451,1163684,20,58184,OK
100000,exponential,6,3,20,false,all,unordered,390473,110390,1037815,20,51890,OK
100000,exponential,6,3,20,false,sel,any,499648,121089,1183902,20,59195,OK
100000,exponential,6,3,20,false,sel,ordered,533497,131574,1141032,20,57051,OK
100000,exponential,6,3,20,false,sel,unordered,414488,118118,1036612,20,51830,OK
100000,exponential,6,3,20,false,shuffle,any,456385,127533,1128540,20,56427,OK
100000,exponential,6,3,20,false,shuffle,unordered,425940,136776,1253317,20,62665,OK
100000,exponential,6,3,20,true,all,any,620734,174998,1140322,20,57016,OK
100000,exponential,6,3,20,true,all,exact,474806,122354,1166690,20,58334,OK
100000,exponential,6,3,20,true,all,ordered,435917,184641,1190551,20,59527,OK
100000,exponential,6,3,20,true,all,unordered,432416,142232,1080227,20,54011,OK
100000,exponential,6,3,20,true,sel,any,431093,119027,1044563,20,52228,OK
100000,exponential,6,3,20,true,sel,ordered,474836,170009,1257701,20,62885,OK
100000,exponential,6,3,20,true,sel,unordered,429613,141836,1248746,20,62437,OK
100000,exponential,6,3,20,true,shuffle,any,428954,86332,893735,20,44686,OK
100000,exponential,6,3,20,true,shuffle,unordered,393607,129025,1135330,20,56766,OK
100000,exponential,6,3,30,false,all,any,459609,130546,1186913,20,59345,OK
100000,exponential,6,3,30,false,all,exact,444821,160856,1229630,20,61481,OK
100000,exponential,6,3,30,false,all,ordered,426267,107353,1053597,20,52679,OK
100000,exponential,6,3,30,false,all,unordered,459947,104892,1129516,20,56475,OK
100000,exponential,6,3,30,false,sel,any,571738,179625,1194553,20,59727,OK
100000,exponential,6,3,30,false,sel,ordered,482742,118905,1200868,20,60043,OK
100000,exponential,6,3,30,false,sel,unordered,424129,184845,1064806,20,53240,OK
100000,exponential,6,3,30,false,shuffle,any,525119,115070,1153334,20,57666,OK
100000,exponential,6,3,30,false,shuffle,unordered,425815,111597,1098972,20,54948,OK
100000,exponential,6,3,30,true,all,any,604243,113845,1074597,20,53729,OK
100000,exponential,6,3,30,true,all,exact,462175,155604,1446392,20,72319,OK
100000,exponential,6,3,30,true,all,ordered,503200,162049,1219123,20,60956,OK
100000,exponential,6,3,30,true,all,unordered,419416,119997,1189831,20,59491,OK
100000,exponential,6,3,30,true,sel,any,491938,141274,1046640,20,52332,OK
100000,exponential,6,3,30,true,sel,ordered,433084,121367,1087181,20,54359,OK
100000,exponential,6,3,30,true,sel,unordered,483004,173257,1329902,20,66495,OK
100000,exponential,6,3,30,true,shuffle,any,429577,94697,950287,20,47514,OK
100000,exponential,6,3,30,true,shuffle,unordered,443233,127718,1193070,20,59653,OK
100000,exponential,6,3,5,false,all,any,492813,114678,1206405,20,60320,OK
100000,exponential,6,3,5,false,all,exact,441659,101393,1106515,20,55325,OK
100000,exponential,6,3,5,false,all,ordered,511769,163074,1215471,20,60773,OK
100000,exponential,6,3,5,false,all,unordered,412003,145211,1067833,20,53391,OK
100000,exponential,6,3,5,false,sel,any,404314,96540,1041386,20,52069,OK
100000,exponential,6,3,5,false,sel,ordered,475941,192011,1202603,20,60130,OK
100000,exponential,6,3,5,false,sel,unordered,467600,121174,1069908,20,53495,OK
100000,exponential,6,3,5,false,shuffle,any,409208,129121,1156017,20,57800,OK
100000,exponential,6,3,5,false,shuffle,unordered,404333,111883,1152517,20,57625,OK
100000,exponential,6,3,5,true,all,any,565476,139093,1071052,20,53552,OK
100000,exponential,6,3,5,true,all,exact,545510,197886,1220212,20,61010,OK
100000,exponential,6,3,5,true,all,ordered,466799,156220,1192758,20,59637,OK
100000,exponential,6,3,5,true,all,unordered,463249,148143,1098264,20,54913,OK
100000,exponential,6,3,5,true,sel,any,557337,162699,1073785,20,53689,OK
100000,exponential,6,3,5,true,sel,ordered,467248,120278,1143303,20,57165,OK
100000,exponential,6,3,5,true,sel,unordered,468765,167828,1128222,20,56411,OK
100000,exponential,6,3,5,true,shuffle,any,533327,184060,1294455,20,64722,OK
100000,exponential,6,3,5,true,shuffle,unordered,455395,158189,1164283,20,58214,OK
100000,exponential,6,4,10,false,all,any,567396,144750,1333323,20,66666,OK
100000,exponential,6,4,10,false,all,exact,457607,156693,1351031,20,67551,OK
100000,exponential,6,4,10,false,all,ordered,465961,161644,1192305,20,59615,OK
100000,exponential,6,4,10,false,all,unordered,456684,126286,1110407,20,55520,OK
100000,exponential,6,4,10,false,sel,any,633639,192069,1146714,20,57335,OK
100000,exponential,6,4,10,false,sel,ordered,423310,105912,1049799,20,52489,OK
100000,exponential,6,4,10,false,sel,unordered,417506,130496,1067031,20,53351,OK
100000,exponential,6,4,10,false,shuffle,any,535573,153158,1379556,20,68977,OK
100000,exponential,6,4,10,false,shuffle,unordered,427934,159332,1172253,20,58612,OK
100000,exponential,6,4,10,true,all,any,558044,234268,1432090,20,71604,OK
100000,exponential,6,4,10,true,all,exact,467169,161137,1294122,20,64706,OK
100000,exponential,6,4,10,true,all,ordered,482236,187867,1262840,20,63142,OK
100000,exponential,6,4,10,true,all,unordered,412312,144808,1062042,20,53102,OK
100000,exponential,6,4,10,true,sel,any,549858,171275,1394288,20,69714,OK
100000,exponential,6,4,10,true,sel,ordered,482555,239059,1309486,20,65474,OK
100000,exponential,6,4,10,true,sel,unordered,388862,116326,1064331,20,53216,OK
100000,exponential,6,4,10,true,shuffle,any,509332,188108,1484337,20,74216,OK
100000,exponential,6,4,10,true,shuffle,unordered,400524,116235,1001460,20,50073,OK
100000,exponential,6,4,1,false,all,any,504570,133193,1467323,20,73366,OK
100000,exponential,6,4,1,false,all,exact,510751,145761,1262781,20,63139,OK
100000,exponential,6,4,1,false,all,ordered,424076,100835,1134440,20,56722,OK
100000,exponential,6,4,1,false,all,unordered,468798,138565,1172892,20,58644,OK
100000,exponential,6,4,1,false,sel,any,562170,115686,1090617,20,54530,OK
100000,exponential,6,4,1,false,sel,ordered,440014,130549,1235589,20,61779,OK
100000,exponential,6,4,1,false,sel,unordered,426149,116361,1072798,20,53639,OK
100000,exponential,6,4,1,false,shuffle,any,500242,157451,1351684,20,67584,OK
100000,exponential,6,4,1,false,shuffle,unordered,430783,189150,1013854,20,50692,OK
100000,exponential,6,4,1,true,all,any,458597,137837,1246158,20,62307,OK
100000,exponential,6,4,1,true,all,exact,425171,107842,1181226,20,59061,OK
100000,exponential,6,4,1,true,all,ordered,512740,137805,1028421,20,51421,OK
100000,exponential,6,4,1,true,all,unordered,411882,120652,1069465,20,53473,OK
100000,exponential,6,4,1,true,sel,any,510958,216687,1385311,20,69265,OK
100000,exponential,6,4,1,true,sel,ordered,512668,148749,1193373,20,59668,OK
100000,exponential,6,4,1,true,sel,unordered,417448,110492,1020793,20,51039,OK
100000,exponential,6,4,1,true,shuffle,any,531933,96812,1088776,20,54438,OK
100000,exponential,6,4,1,true,shuffle,unordered,418214,112360,1005993,20,50299,OK
100000,exponential,6,4,5,false,all,any,590089,224109,1300877,20,65043,OK
100000,exponential,6,4,5,false,all,exact,663644,198126,1203197,20,60159,OK
100000,exponential,6,4,5,false,all,ordered,513414,153198,1252126,20,62606,OK
100000,exponential,6,4,5,false,all,unordered,501492,137502,1072116,20,53605,OK
100000,exponential,6,4,5,false,sel,any,510594,139206,1367210,20,68360,OK
100000,exponential,6,4,5,false,sel,ordered,486094,174932,1386246,20,69312,OK
100000,exponential,6,4,5,false,sel,unordered,422096,130231,1123262,20,56163,OK
100000,exponential,6,4,5,false,shuffle,any,450358,136214,1341338,20,67066,OK
100000,exponential,6,4,5,false,shuffle,unordered,396260,119783,1071873,20,53593,OK
100000,exponential,6,4,5,true,all,any,452830,152116,1484126,20,74206,OK
100000,exponential,6,4,5,true,all,exact,465416,118740,1321909,20,66095,OK
100000,exponential,6,4,5,true,all,ordered,453188,126954,1187812,20,59390,OK
100000,exponential,6,4,5,true,all,unordered,410885,118971,984216,20,49210,OK
100000,exponential,6,4,5,true,sel,any,656792,159030,1309061,20,65453,OK
100000,exponential,6,4,5,true,sel,ordered,491318,166692,1291536,20,64576,OK
100000,exponential,6,4,5,true,sel,unordered,429155,129281,1112793,20,55639,OK
100000,exponential,6,4,5,true,shuffle,any,512812,227746,1101638,20,55081,OK
100000,exponential,6,4,5,true,shuffle,unordered,455662,130164,1156540,20,57827,OK
100000,rectangle,0.5,0,10,false,all,any,469050,126773,1247100,20,62355,OK
100000,rectangle,0.5,0,10,false,all,exact,666568,218684,1259200,20,62960,OK
100000,rectangle,0.5,0,10,false,all,ordered,544892,135199,1271881,20,63594,OK
100000,rectangle,0.5,0,10,false,all,unordered,447077,123131,1279964,20,63998,OK
100000,rectangle,0.5,0,10,false,sel,any,477484,178376,1561332,20,78066,OK
100000,rectangle,0.5,0,10,false,sel,ordered,449773,106741,1328096,20,66404,OK
100000,rectangle,0.5,0,10,false,sel,unordered,452562,138301,1232480,20,61624,OK
100000,rectangle,0.5,0,10,false,shuffle,any,512546,115817,1438001,20,71900,OK
100000,rectangle,0.5,0,10,false,shuffle,unordered,447772,144485,1375460,20,68773,OK
100000,rectangle,0.5,0,10,true,all,any,567444,219014,1499226,20,74961,OK
100000,rectangle,0.5,0,10,true,all,exact,584689,117472,1515572,20,75778,OK
100000,rectangle,0.5,0,10,true,all,ordered,539308,182281,1320240,20,66012,OK
100000,rectangle,0.5,0,10,true,all,unordered,455736,109143,1103438,20,55171,OK
100000,rectangle,0.5,0,10,true,sel,any,477636,163628,1524973,20,76248,OK
100000,rectangle,0.5,0,10,true,sel,ordered,448909,116410,1273828,20,63691,OK
100000,rectangle,0.5,0,10,true,sel,unordered,433495,105423,1210997,20,60549,OK
100000,rectangle,0.5,0,10,true,shuffle,any,571798,171259,1443213,20,72160,OK
100000,rectangle,0.5,0,10,true,shuffle,unordered,443920,117090,1319853,20,65992,OK
100000,rectangle,0.5,0,1,false,all,any,622124,149334,1456002,20,72800,OK
100000,rectangle,0.5,0,1,false,all,exact,544025,115908,1538296,20,76914,OK
100000,rectangle,0.5,0,1,false,all,ordered,438168,102400,1169993,20,58499,OK
100000,rectangle,0.5,0,1,false,all,unordered,432971,134563,1214387,20,60719,OK
100000,rectangle,0.5,0,1,false,sel,any,619929,214282,1418901,20,70945,OK
100000,rectangle,0.5,0,1,false,sel,ordered,518467,90148,1256943,20,62847,OK
100000,rectangle,0.5,0,1,false,sel,unordered,527431,145688,1229657,20,61482,OK
100000,rectangle,0.5,0,1,false,shuffle,any,472020,119327,1430127,20,71506,OK
100000,rectangle,0.5,0,1,false,shuffle,unordered,534402,130747,1421289,20,71064,OK
100000,rectangle,0.5,0,1,true,all,any,562415,181142,1535936,20,76796,OK
100000,rectangle,0.5,0,1,true,all,exact,570291,134280,1468050,20,73402,OK
100000,rectangle,0.5,0,1,true,all,ordered,455440,119148,1203792,20,60189,OK
100000,rectangle,0.5,0,1,true,all,unordered,472866,92655,1347674,20,67383,OK
100000,rectangle,0.5,0,1,true,sel,any,595625,198182,1327105,20,66355,OK
100000,rectangle,0.5,0,1,true,sel,ordered,506402,138412,1316820,20,65841,OK
100000,rectangle,0.5,0,1,true,sel,unordered,489825,119706,1313171,20,65658,OK
100000,rectangle,0.5,0,1,true,shuffle,any,432948,101882,1347074,20,67353,OK
100000,rectangle,0.5,0,1,true,shuffle,unordered,513918,156545,1385675,20,69283,OK
100000,rectangle,0.5,0,20,false,shuffle,any,655693,162471,1386937,20,69346,OK
100000,rectangle,0.5,0,20,false,shuffle,unordered,453520,138988,1394696,20,69734,OK
100000,rectangle,0.5,0,20,true,shuffle,any,447866,112469,1377924,20,68896,OK
100000,rectangle,0.5,0,20,true,shuffle,unordered,464704,158519,1371000,20,68550,OK
100000,rectangle,0.5,0,30,false,shuffle,any,485579,124648,1391667,20,69583,OK
100000,rectangle,0.5,0,30,false,shuffle,unordered,454962,148288,1628824,20,81441,OK
100000,rectangle,0.5,0,30,true,shuffle,any,521595,229467,1514274,20,75713,OK
100000,rectangle,0.5,0,30,true,shuffle,unordered,564272,175158,1541210,20,77060,OK
100000,rectangle,0.5,0,5,false,all,any,550034,183555,1413197,20,70659,OK
100000,rectangle,0.5,0,5,false,all,exact,489579,114362,1398339,20,69916,OK
100000,rectangle,0.5,0,5,false,all,ordered,546650,169456,1395539,20,69776,OK
100000,rectangle,0.5,0,5,false,all,unordered,442670,201436,1384513,20,69225,OK
100000,rectangle,0.5,0,5,false,sel,any,545199,183504,1580212,20,79010,OK
100000,rectangle,0.5,0,5,false,sel,ordered,484026,139801,1342775,20,67138,OK
100000,rectangle,0.5,0,5,false,sel,unordered,447478,121728,1309533,20,65476,OK
100000,rectangle,0.5,0,5,false,shuffle,any,639368,114530,1630283,20,81514,OK
100000,rectangle,0.5,0,5,false,shuffle,unordered,424677,109353,1305123,20,65256,OK
100000,rectangle,0.5,0,5,true,all,any,526454,242408,1476217,20,73810,OK
100000,rectangle,0.5,0,5,true,all,exact,489876,111814,1232940,20,61647,OK
100000,rectangle,0.5,0,5,true,all,ordered,519860,141936,1339099,20,66954,OK
100000,rectangle,0.5,0,5,true,all,unordered,437038,112283,1264275,20,63213,OK
100000,rectangle,0.5,0,5,true,sel,any,592712,161405,1524880,20,76244,OK
100000,rectangle,0.5,0,5,true,sel,ordered,629366,176704,1237711,20,61885,OK
100000,rectangle,0.5,0,5,true,sel,unordered,435611,121244,1138689,20,56934,OK
100000,rectangle,0.5,0,5,true,shuffle,any,549578,161851,1428003,20,71400,OK
100000,rectangle,0.5,0,5,true,shuffle,unordered,453736,129173,1339547,20,66977,OK
100000,rectangle,0.5,1,10,false,all,any,561986,241258,1734844,20,86742,OK
100000,rectangle,0.5,1,10,false,all,exact,454696,121275,1345174,20,67258,OK
100000,rectangle,0.5,1,10,false,all,ordered,485110,143348,1416544,20,70827,OK
100000,rectangle,0.5,1,10,false,all,unordered,492456,112195,1303060,20,65153,OK
100000,rectangle,0.5,1,10,false,shuffle,any,505255,212421,1880567,20,94028,OK
100000,rectangle,0.5,1,10,false,shuffle,unordered,428556,143199,1227718,20,61385,OK
100000,rectangle,0.5,1,10,true,all,any,492836,151495,1413292,20,70664,OK
100000,rectangle,0.5,1,10,true,all,exact,613806,104030,1366984,20,68349,OK
100000,rectangle,0.5,1,10,true,all,ordered,539353,143299,1340038,20,67001,OK
100000,rectangle,0.5,1,10,true,all,unordered,450460,119789,1123470,20,56173,OK
100000,rectangle,0.5,1,10,true,shuffle,any,468659,207131,1433858,20,71692,OK
100000,rectangle,0.5,1,10,true,shuffle,unordered,440122,129126,1302772,20,65138,OK
100000,rectangle,0.5,1,1,false,all,any,632043,176802,1317706,20,65885,OK
100000,rectangle,0.5,1,1,false,all,exact,452802,97227,1283325,20,64166,OK
100000,rectangle,0.5,1,1,false,all,ordered,506504,100277,1039829,20,51991,OK
100000,rectangle,0.5,1,1,false,all,unordered,478309,146195,1234889,20,61744,OK
100000,rectangle,0.5,1,1,false,sel,any,621482,205773,1238047,20,61902,OK
100000,rectangle,0.5,1,1,false,sel,ordered,533859,126274,1259516,20,62975,OK
100000,rectangle,0.5,1,1,false,sel,unordered,431528,97025,1204879,20,60243,OK
100000,rectangle,0.5,1,1,false,shuffle,any,518457,104031,1301038,20,65051,OK
100000,rectangle,0.5,1,1,false,shuffle,unordered,480333,141690,1284294,20,64214,OK
100000,rectangle,0.5,1,1,true,all,any,568421,131721,1415480,20,70774,OK
100000,rectangle,0.5,1,1,true,all,exact,638711,227199,1545293,20,77264,OK
100000,rectangle,0.5,1,1,true,all,ordered,502509,112779,1230504,20,61525,OK
